
#TBID:2021-12-11 00:30:00;SAM_84C8;RAW;

[Spectrum]
Version            = 1
IDData             = 96B1_2021-12-11_00-30-00_000_802
IDDevice           = SAM_84C8
IDDataType         = SPECTRUM
IDDataTypeSub1     = RAW
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2021-12-11 00:30:00
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_84C8
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2015-08-21_12-14-03_013_778
IDDataCal = DLAB_2015-08-24_11-04-47_772_747
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $05 $00 Pixel 
Unit2 = $03 $05 Intensity counts
Unit3 = $f0 $05 Error counts
Unit4 = $f1 $00 Status 
p999 = 1379
[END] of [Attributes]
[DATA]
 0 11 0 0
 1 1204 0 0
 2 1190 0 0
 3 1197 0 0
 4 1203 0 0
 5 1204 0 0
 6 1202 0 0
 7 1202 0 0
 8 1206 0 0
 9 1202 0 0
 10 1198 0 0
 11 1194 0 0
 12 1205 0 0
 13 1201 0 0
 14 1200 0 0
 15 1201 0 0
 16 1208 0 0
 17 1209 0 0
 18 1209 0 0
 19 1204 0 0
 20 1201 0 0
 21 1203 0 0
 22 1202 0 0
 23 1206 0 0
 24 1208 0 0
 25 1209 0 0
 26 1204 0 0
 27 1201 0 0
 28 1205 0 0
 29 1209 0 0
 30 1206 0 0
 31 1204 0 0
 32 1202 0 0
 33 1204 0 0
 34 1206 0 0
 35 1205 0 0
 36 1206 0 0
 37 1215 0 0
 38 1208 0 0
 39 1209 0 0
 40 1208 0 0
 41 1207 0 0
 42 1207 0 0
 43 1214 0 0
 44 1211 0 0
 45 1210 0 0
 46 1209 0 0
 47 1212 0 0
 48 1212 0 0
 49 1215 0 0
 50 1204 0 0
 51 1210 0 0
 52 1210 0 0
 53 1209 0 0
 54 1202 0 0
 55 1209 0 0
 56 1212 0 0
 57 1211 0 0
 58 1210 0 0
 59 1207 0 0
 60 1212 0 0
 61 1206 0 0
 62 1216 0 0
 63 1214 0 0
 64 1207 0 0
 65 1212 0 0
 66 1211 0 0
 67 1213 0 0
 68 1213 0 0
 69 1211 0 0
 70 1215 0 0
 71 1214 0 0
 72 1212 0 0
 73 1214 0 0
 74 1211 0 0
 75 1216 0 0
 76 1216 0 0
 77 1211 0 0
 78 1210 0 0
 79 1216 0 0
 80 1216 0 0
 81 1214 0 0
 82 1215 0 0
 83 1217 0 0
 84 1214 0 0
 85 1215 0 0
 86 1214 0 0
 87 1219 0 0
 88 1216 0 0
 89 1213 0 0
 90 1217 0 0
 91 1219 0 0
 92 1216 0 0
 93 1205 0 0
 94 1217 0 0
 95 1214 0 0
 96 1215 0 0
 97 1217 0 0
 98 1214 0 0
 99 1213 0 0
 100 1222 0 0
 101 1225 0 0
 102 1219 0 0
 103 1218 0 0
 104 1214 0 0
 105 1222 0 0
 106 1212 0 0
 107 1218 0 0
 108 1212 0 0
 109 1213 0 0
 110 1222 0 0
 111 1221 0 0
 112 1218 0 0
 113 1218 0 0
 114 1221 0 0
 115 1223 0 0
 116 1219 0 0
 117 1217 0 0
 118 1211 0 0
 119 1217 0 0
 120 1213 0 0
 121 1216 0 0
 122 1212 0 0
 123 1213 0 0
 124 1219 0 0
 125 1219 0 0
 126 1218 0 0
 127 1223 0 0
 128 1214 0 0
 129 1222 0 0
 130 1222 0 0
 131 1221 0 0
 132 1218 0 0
 133 1246 0 0
 134 1224 0 0
 135 1220 0 0
 136 1213 0 0
 137 1218 0 0
 138 1218 0 0
 139 1220 0 0
 140 1220 0 0
 141 1221 0 0
 142 1221 0 0
 143 1218 0 0
 144 1224 0 0
 145 1223 0 0
 146 1222 0 0
 147 1215 0 0
 148 1218 0 0
 149 1220 0 0
 150 1218 0 0
 151 1220 0 0
 152 1225 0 0
 153 1217 0 0
 154 1216 0 0
 155 1217 0 0
 156 1221 0 0
 157 1222 0 0
 158 1222 0 0
 159 1217 0 0
 160 1221 0 0
 161 1220 0 0
 162 1220 0 0
 163 1215 0 0
 164 1220 0 0
 165 1226 0 0
 166 1220 0 0
 167 1220 0 0
 168 1220 0 0
 169 1219 0 0
 170 1223 0 0
 171 1225 0 0
 172 1227 0 0
 173 1214 0 0
 174 1220 0 0
 175 1225 0 0
 176 1219 0 0
 177 1221 0 0
 178 1215 0 0
 179 1224 0 0
 180 1222 0 0
 181 1225 0 0
 182 1223 0 0
 183 1225 0 0
 184 1221 0 0
 185 1226 0 0
 186 1217 0 0
 187 1225 0 0
 188 1222 0 0
 189 1219 0 0
 190 1220 0 0
 191 1217 0 0
 192 1223 0 0
 193 1220 0 0
 194 1218 0 0
 195 1220 0 0
 196 1213 0 0
 197 1218 0 0
 198 1222 0 0
 199 1224 0 0
 200 1221 0 0
 201 1216 0 0
 202 1222 0 0
 203 1222 0 0
 204 1226 0 0
 205 1219 0 0
 206 1225 0 0
 207 1217 0 0
 208 1226 0 0
 209 1214 0 0
 210 1211 0 0
 211 1219 0 0
 212 1220 0 0
 213 1221 0 0
 214 1223 0 0
 215 1223 0 0
 216 1217 0 0
 217 1222 0 0
