
#TBID:2021-12-06 00:30:00;SAM_84DC;RAW;

[Spectrum]
Version            = 1
IDData             = 96B1_2021-12-06_00-30-00_000_402
IDDevice           = SAM_84DC
IDDataType         = SPECTRUM
IDDataTypeSub1     = RAW
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2021-12-06 00:30:00
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_84DC
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2015-08-21_13-19-54_137_939
IDDataCal = DLAB_2015-08-24_10-46-55_592_608
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $05 $00 Pixel 
Unit2 = $03 $05 Intensity counts
Unit3 = $f0 $05 Error counts
Unit4 = $f1 $00 Status 
p999 = 1139
[END] of [Attributes]
[DATA]
 0 11 0 0
 1 1231 0 0
 2 1220 0 0
 3 1231 0 0
 4 1241 0 0
 5 1232 0 0
 6 1228 0 0
 7 1236 0 0
 8 1234 0 0
 9 1234 0 0
 10 1234 0 0
 11 1236 0 0
 12 1233 0 0
 13 1233 0 0
 14 1236 0 0
 15 1231 0 0
 16 1231 0 0
 17 1236 0 0
 18 1230 0 0
 19 1233 0 0
 20 1232 0 0
 21 1231 0 0
 22 1234 0 0
 23 1235 0 0
 24 1243 0 0
 25 1230 0 0
 26 1235 0 0
 27 1235 0 0
 28 1233 0 0
 29 1235 0 0
 30 1237 0 0
 31 1236 0 0
 32 1232 0 0
 33 1239 0 0
 34 1235 0 0
 35 1240 0 0
 36 1240 0 0
 37 1238 0 0
 38 1237 0 0
 39 1240 0 0
 40 1236 0 0
 41 1232 0 0
 42 1232 0 0
 43 1241 0 0
 44 1242 0 0
 45 1241 0 0
 46 1240 0 0
 47 1240 0 0
 48 1242 0 0
 49 1237 0 0
 50 1237 0 0
 51 1238 0 0
 52 1236 0 0
 53 1238 0 0
 54 1244 0 0
 55 1245 0 0
 56 1240 0 0
 57 1240 0 0
 58 1241 0 0
 59 1242 0 0
 60 1245 0 0
 61 1241 0 0
 62 1238 0 0
 63 1243 0 0
 64 1239 0 0
 65 1240 0 0
 66 1240 0 0
 67 1236 0 0
 68 1240 0 0
 69 1240 0 0
 70 1238 0 0
 71 1238 0 0
 72 1237 0 0
 73 1243 0 0
 74 1243 0 0
 75 1234 0 0
 76 1243 0 0
 77 1242 0 0
 78 1240 0 0
 79 1241 0 0
 80 1241 0 0
 81 1241 0 0
 82 1238 0 0
 83 1246 0 0
 84 1238 0 0
 85 1249 0 0
 86 1242 0 0
 87 1244 0 0
 88 1241 0 0
 89 1241 0 0
 90 1244 0 0
 91 1242 0 0
 92 1245 0 0
 93 1241 0 0
 94 1247 0 0
 95 1244 0 0
 96 1238 0 0
 97 1238 0 0
 98 1242 0 0
 99 1242 0 0
 100 1242 0 0
 101 1242 0 0
 102 1240 0 0
 103 1242 0 0
 104 1245 0 0
 105 1246 0 0
 106 1243 0 0
 107 1248 0 0
 108 1236 0 0
 109 1241 0 0
 110 1240 0 0
 111 1246 0 0
 112 1244 0 0
 113 1238 0 0
 114 1247 0 0
 115 1245 0 0
 116 1242 0 0
 117 1243 0 0
 118 1243 0 0
 119 1242 0 0
 120 1235 0 0
 121 1245 0 0
 122 1239 0 0
 123 1248 0 0
 124 1243 0 0
 125 1245 0 0
 126 1245 0 0
 127 1241 0 0
 128 1240 0 0
 129 1243 0 0
 130 1246 0 0
 131 1240 0 0
 132 1246 0 0
 133 1247 0 0
 134 1241 0 0
 135 1247 0 0
 136 1240 0 0
 137 1242 0 0
 138 1237 0 0
 139 1240 0 0
 140 1243 0 0
 141 1249 0 0
 142 1242 0 0
 143 1238 0 0
 144 1243 0 0
 145 1246 0 0
 146 1242 0 0
 147 1243 0 0
 148 1246 0 0
 149 1243 0 0
 150 1244 0 0
 151 1250 0 0
 152 1239 0 0
 153 1245 0 0
 154 1242 0 0
 155 1246 0 0
 156 1241 0 0
 157 1247 0 0
 158 1243 0 0
 159 1244 0 0
 160 1244 0 0
 161 1242 0 0
 162 1238 0 0
 163 1240 0 0
 164 1243 0 0
 165 1248 0 0
 166 1243 0 0
 167 1243 0 0
 168 1241 0 0
 169 1246 0 0
 170 1244 0 0
 171 1246 0 0
 172 1245 0 0
 173 1249 0 0
 174 1248 0 0
 175 1241 0 0
 176 1246 0 0
 177 1243 0 0
 178 1244 0 0
 179 1242 0 0
 180 1243 0 0
 181 1242 0 0
 182 1247 0 0
 183 1248 0 0
 184 1241 0 0
 185 1245 0 0
 186 1242 0 0
 187 1249 0 0
 188 1236 0 0
 189 1242 0 0
 190 1244 0 0
 191 1244 0 0
 192 1248 0 0
 193 1245 0 0
 194 1240 0 0
 195 1247 0 0
 196 1242 0 0
 197 1243 0 0
 198 1238 0 0
 199 1244 0 0
 200 1247 0 0
 201 1248 0 0
 202 1240 0 0
 203 1248 0 0
 204 1244 0 0
 205 1243 0 0
 206 1247 0 0
 207 1244 0 0
 208 1238 0 0
 209 1242 0 0
 210 1243 0 0
 211 1245 0 0
 212 1241 0 0
 213 1239 0 0
 214 1242 0 0
 215 1245 0 0
 216 1243 0 0
 217 1241 0 0
