
#TBID:2021-10-18 00:30:00;SAM_84DC;CALIBRATED;

[Spectrum]
Version            = 1
IDData             = 96B1_2021-10-18_00-30-00_000_573
IDDevice           = SAM_84DC
IDDataType         = SPECTRUM
IDDataTypeSub1     = CALIBRATED
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2021-10-18 00:30:00
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_84DC
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2015-08-21_13-19-54_137_939
IDDataCal = DLAB_2015-08-24_10-46-55_592_608
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $01 $01 Wavelength nm
Unit2 = $03 $03 Intensity mW/(m^2 nm Sr)
Unit3 = $f0 $03 Error mW/(m^2 nm Sr)
Unit4 = $f1 $00 Status 
p999 = 556
[END] of [Attributes]
[DATA]
 0 11 0 0
 305.71650776488 0 0 0
 309.04007505697 0 0 0
 312.36416914304 0 0 0
 315.68877841375 0 0 0
 319.01389125976 -0.000634283019808261 0 0
 322.33949607173 -0.000726939095121895 0 0
 325.66558124032 -0.000737352233899435 0 0
 328.99213515619 -0.000635208514499898 0 0
 332.31914621 -0.000439505548117468 0 0
 335.64660279241 -0.000287724076837354 0 0
 338.97449329408 -0.000331756945889127 0 0
 342.30280610567 -0.000219229778567606 0 0
 345.63152961784 -0.000373846040140722 0 0
 348.96065222125 -0.000365562919478947 0 0
 352.29016230656 -0.000122598083189173 0 0
 355.62004826443 -0.000237437053920793 0 0
 358.95029848552 -0.000284257284543249 0 0
 362.28090136049 -0.000243222848931666 0 0
 365.61184528 -0.000303462261457223 0 0
 368.94311863471 -0.000120416670564663 0 0
 372.27470981528 -0.000124779563329673 0 0
 375.60660721237 -8.53550216855761e-005 0 0
 378.93879921664 -0.000155379072040102 0 0
 382.27127421875 -7.6394684002654e-005 0 0
 385.60402060936 -3.8411467433501e-005 0 0
 388.93702677913 -0.000148567424703472 0 0
 392.27028111872 -0.00013037623035628 0 0
 395.60377201879 -0.000111069547020087 0 0
 398.93748787 -6.26304238082269e-005 0 0
 402.27141706301 -3.66824190075643e-005 0 0
 405.60554798848 -9.71050877026695e-005 0 0
 408.93986903707 -1.02234560229182e-005 0 0
 412.27436859944 -3.96463122730024e-007 0 0
 415.60903506625 -0.000124159202904874 0 0
 418.94385682816 -1.59590187190971e-005 0 0
 422.27882227583 -8.25201062466155e-005 0 0
 425.61391979992 -5.47444501939834e-005 0 0
 428.94913779109 -4.98081312090408e-005 0 0
 432.28446464 -3.911486083274e-005 0 0
 435.61988873731 -9.39109345858965e-005 0 0
 438.95539847368 -4.27271268862237e-005 0 0
 442.29098223977 -8.43470783690038e-006 0 0
 445.62662842624 -3.42824280733294e-005 0 0
 448.96232542375 -5.76309859463315e-005 0 0
 452.29806162296 -6.76722515042589e-005 0 0
 455.63382541453 -3.93589907128501e-005 0 0
 458.96960518912 -6.02989683254064e-005 0 0
 462.30538933739 -4.36285932089757e-005 0 0
 465.64116625 -0.000100970882007936 0 0
 468.97692431761 -3.13545621507508e-005 0 0
 472.31265193088 -8.20098340727417e-005 0 0
 475.64833748047 -1.96283182951637e-005 0 0
 478.98396935704 -7.20315330383171e-005 0 0
 482.31953595125 -0.000100385871944808 0 0
 485.65502565376 -5.46645886256461e-005 0 0
 488.99042685523 -4.01649223254591e-005 0 0
 492.32572794632 -9.33679870870223e-005 0 0
 495.66091731769 -0.000127027536000217 0 0
 498.99598336 -0.000121081873902185 0 0
 502.33091446391 -8.30773592867291e-005 0 0
 505.66569902008 -7.94714636267568e-005 0 0
 509.00032541917 -7.20175724706486e-005 0 0
 512.33478205184 -8.86752215872323e-005 0 0
 515.66905730875 -0.000136044467082569 0 0
 519.00313958056 -6.86215166930086e-005 0 0
 522.33701725793 -1.22391395042945e-005 0 0
 525.67067873152 -8.26261238990235e-005 0 0
 529.00411239199 -0.000128759800867637 0 0
 532.33730663 -9.77182863671805e-005 0 0
 535.67024983621 -0.000116920886109563 0 0
 539.00293040128 -8.85797852216999e-005 0 0
 542.33533671587 -1.47611216543687e-005 0 0
 545.66745717064 -6.09168837048943e-005 0 0
 548.99928015625 -0.000106211273200374 0 0
 552.33079406336 -6.77546622901191e-005 0 0
 555.66198728263 -6.68276974049852e-005 0 0
 558.99284820472 -4.75360016338487e-005 0 0
 562.32336522029 -0.000102010434515326 0 0
 565.65352672 -8.3233495294146e-005 0 0
 568.98332109451 -6.62416344862995e-005 0 0
 572.31273673448 -0.000105162643980497 0 0
 575.64176203057 -6.81496123741058e-005 0 0
 578.97038537344 -8.73221586375294e-005 0 0
 582.29859515375 -5.90450380556637e-005 0 0
 585.62637976216 -0.000124375946719302 0 0
 588.95372758933 -0.000142366803712006 0 0
 592.28062702592 -0.000198587975262985 0 0
 595.60706646259 -0.000179854077954502 0 0
 598.93303429 -0.000248605185586493 0 0
 602.25851889881 -0.000169471619420281 0 0
 605.58350867968 -0.00016668318766739 0 0
 608.90799202327 -0.00019667390312422 0 0
 612.23195732024 -0.000246000685939926 0 0
 615.55539296125 -0.0002628118274237 0 0
 618.87828733696 -0.000296948480116839 0 0
