
#TBID:2021-02-14 00:00:00;SAM_84CE;RAW;

[Spectrum]
Version            = 1
IDData             = 96B1_2021-02-14_00-00-00_000_689
IDDevice           = SAM_84CE
IDDataType         = SPECTRUM
IDDataTypeSub1     = RAW
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2021-02-14 00:00:00
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_84CE
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2015-08-21_11-56-43_233_004
IDDataCal = DLAB_2015-08-26_10-05-37_585_478
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $05 $00 Pixel 
Unit2 = $03 $05 Intensity counts
Unit3 = $f0 $05 Error counts
Unit4 = $f1 $00 Status 
p999 = 2568
[END] of [Attributes]
[DATA]
 0 11 0 0
 1 1134 0 0
 2 1127 0 0
 3 1130 0 0
 4 1142 0 0
 5 1134 0 0
 6 1136 0 0
 7 1130 0 0
 8 1136 0 0
 9 1140 0 0
 10 1136 0 0
 11 1139 0 0
 12 1138 0 0
 13 1137 0 0
 14 1136 0 0
 15 1137 0 0
 16 1135 0 0
 17 1133 0 0
 18 1132 0 0
 19 1133 0 0
 20 1137 0 0
 21 1141 0 0
 22 1139 0 0
 23 1140 0 0
 24 1139 0 0
 25 1140 0 0
 26 1135 0 0
 27 1146 0 0
 28 1143 0 0
 29 1136 0 0
 30 1139 0 0
 31 1139 0 0
 32 1138 0 0
 33 1141 0 0
 34 1138 0 0
 35 1142 0 0
 36 1140 0 0
 37 1138 0 0
 38 1142 0 0
 39 1141 0 0
 40 1140 0 0
 41 1141 0 0
 42 1136 0 0
 43 1142 0 0
 44 1144 0 0
 45 1141 0 0
 46 1142 0 0
 47 1140 0 0
 48 1140 0 0
 49 1146 0 0
 50 1146 0 0
 51 1144 0 0
 52 1140 0 0
 53 1145 0 0
 54 1139 0 0
 55 1144 0 0
 56 1136 0 0
 57 1139 0 0
 58 1145 0 0
 59 1142 0 0
 60 1141 0 0
 61 1142 0 0
 62 1142 0 0
 63 1149 0 0
 64 1144 0 0
 65 1141 0 0
 66 1142 0 0
 67 1137 0 0
 68 1140 0 0
 69 1143 0 0
 70 1138 0 0
 71 1140 0 0
 72 1144 0 0
 73 1148 0 0
 74 1144 0 0
 75 1145 0 0
 76 1141 0 0
 77 1145 0 0
 78 1146 0 0
 79 1146 0 0
 80 1150 0 0
 81 1149 0 0
 82 1142 0 0
 83 1143 0 0
 84 1141 0 0
 85 1144 0 0
 86 1142 0 0
 87 1146 0 0
 88 1144 0 0
 89 1146 0 0
 90 1146 0 0
 91 1146 0 0
 92 1144 0 0
 93 1147 0 0
 94 1147 0 0
 95 1145 0 0
 96 1140 0 0
 97 1146 0 0
 98 1147 0 0
 99 1146 0 0
 100 1145 0 0
 101 1149 0 0
 102 1148 0 0
 103 1149 0 0
 104 1151 0 0
 105 1151 0 0
 106 1147 0 0
 107 1150 0 0
 108 1150 0 0
 109 1152 0 0
 110 1146 0 0
 111 1149 0 0
 112 1149 0 0
 113 1142 0 0
 114 1143 0 0
 115 1141 0 0
 116 1146 0 0
 117 1149 0 0
 118 1146 0 0
 119 1148 0 0
 120 1145 0 0
 121 1151 0 0
 122 1151 0 0
 123 1147 0 0
 124 1145 0 0
 125 1148 0 0
 126 1148 0 0
 127 1150 0 0
 128 1147 0 0
 129 1149 0 0
 130 1144 0 0
 131 1151 0 0
 132 1144 0 0
 133 1149 0 0
 134 1146 0 0
 135 1155 0 0
 136 1145 0 0
 137 1144 0 0
 138 1150 0 0
 139 1151 0 0
 140 1142 0 0
 141 1146 0 0
 142 1143 0 0
 143 1153 0 0
 144 1151 0 0
 145 1149 0 0
 146 1149 0 0
 147 1143 0 0
 148 1147 0 0
 149 1150 0 0
 150 1146 0 0
 151 1146 0 0
 152 1145 0 0
 153 1147 0 0
 154 1146 0 0
 155 1146 0 0
 156 1143 0 0
 157 1149 0 0
 158 1146 0 0
 159 1149 0 0
 160 1149 0 0
 161 1149 0 0
 162 1144 0 0
 163 1151 0 0
 164 1140 0 0
 165 1141 0 0
 166 1146 0 0
 167 1146 0 0
 168 1150 0 0
 169 1148 0 0
 170 1152 0 0
 171 1151 0 0
 172 1148 0 0
 173 1152 0 0
 174 1150 0 0
 175 1150 0 0
 176 1145 0 0
 177 1143 0 0
 178 1151 0 0
 179 1153 0 0
 180 1147 0 0
 181 1146 0 0
 182 1149 0 0
 183 1146 0 0
 184 1147 0 0
 185 1144 0 0
 186 1146 0 0
 187 1150 0 0
 188 1152 0 0
 189 1148 0 0
 190 1152 0 0
 191 1146 0 0
 192 1156 0 0
 193 1153 0 0
 194 1144 0 0
 195 1148 0 0
 196 1144 0 0
 197 1149 0 0
 198 1157 0 0
 199 1152 0 0
 200 1151 0 0
 201 1153 0 0
 202 1152 0 0
 203 1146 0 0
 204 1148 0 0
 205 1147 0 0
 206 1152 0 0
 207 1146 0 0
 208 1149 0 0
 209 1152 0 0
 210 1147 0 0
 211 1149 0 0
 212 1154 0 0
 213 1150 0 0
 214 1153 0 0
 215 1152 0 0
 216 1153 0 0
 217 1146 0 0
