
#TBID:2021-03-19 00:00:00;SAM_84CE;RAW;

[Spectrum]
Version            = 1
IDData             = 96B1_2021-03-19_00-00-00_000_719
IDDevice           = SAM_84CE
IDDataType         = SPECTRUM
IDDataTypeSub1     = RAW
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2021-03-19 00:00:00
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_84CE
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2015-08-21_11-56-43_233_004
IDDataCal = DLAB_2015-08-26_10-05-37_585_478
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $05 $00 Pixel 
Unit2 = $03 $05 Intensity counts
Unit3 = $f0 $05 Error counts
Unit4 = $f1 $00 Status 
p999 = 71
[END] of [Attributes]
[DATA]
 0 11 0 0
 1 1172 0 0
 2 1170 0 0
 3 1167 0 0
 4 1176 0 0
 5 1180 0 0
 6 1171 0 0
 7 1177 0 0
 8 1176 0 0
 9 1175 0 0
 10 1174 0 0
 11 1175 0 0
 12 1174 0 0
 13 1176 0 0
 14 1175 0 0
 15 1172 0 0
 16 1177 0 0
 17 1174 0 0
 18 1177 0 0
 19 1176 0 0
 20 1185 0 0
 21 1176 0 0
 22 1178 0 0
 23 1188 0 0
 24 1177 0 0
 25 1178 0 0
 26 1181 0 0
 27 1178 0 0
 28 1176 0 0
 29 1182 0 0
 30 1178 0 0
 31 1180 0 0
 32 1178 0 0
 33 1181 0 0
 34 1185 0 0
 35 1175 0 0
 36 1181 0 0
 37 1177 0 0
 38 1181 0 0
 39 1182 0 0
 40 1180 0 0
 41 1182 0 0
 42 1183 0 0
 43 1180 0 0
 44 1176 0 0
 45 1178 0 0
 46 1181 0 0
 47 1181 0 0
 48 1184 0 0
 49 1181 0 0
 50 1188 0 0
 51 1184 0 0
 52 1176 0 0
 53 1182 0 0
 54 1188 0 0
 55 1178 0 0
 56 1184 0 0
 57 1180 0 0
 58 1184 0 0
 59 1178 0 0
 60 1184 0 0
 61 1186 0 0
 62 1184 0 0
 63 1183 0 0
 64 1183 0 0
 65 1178 0 0
 66 1183 0 0
 67 1182 0 0
 68 1187 0 0
 69 1180 0 0
 70 1178 0 0
 71 1181 0 0
 72 1182 0 0
 73 1189 0 0
 74 1183 0 0
 75 1184 0 0
 76 1184 0 0
 77 1182 0 0
 78 1183 0 0
 79 1184 0 0
 80 1186 0 0
 81 1186 0 0
 82 1186 0 0
 83 1186 0 0
 84 1182 0 0
 85 1181 0 0
 86 1185 0 0
 87 1187 0 0
 88 1186 0 0
 89 1181 0 0
 90 1190 0 0
 91 1188 0 0
 92 1184 0 0
 93 1185 0 0
 94 1184 0 0
 95 1183 0 0
 96 1186 0 0
 97 1182 0 0
 98 1190 0 0
 99 1189 0 0
 100 1184 0 0
 101 1188 0 0
 102 1185 0 0
 103 1187 0 0
 104 1182 0 0
 105 1191 0 0
 106 1186 0 0
 107 1183 0 0
 108 1184 0 0
 109 1185 0 0
 110 1186 0 0
 111 1188 0 0
 112 1191 0 0
 113 1182 0 0
 114 1190 0 0
 115 1183 0 0
 116 1189 0 0
 117 1187 0 0
 118 1190 0 0
 119 1188 0 0
 120 1178 0 0
 121 1185 0 0
 122 1187 0 0
 123 1185 0 0
 124 1183 0 0
 125 1183 0 0
 126 1187 0 0
 127 1185 0 0
 128 1183 0 0
 129 1185 0 0
 130 1185 0 0
 131 1190 0 0
 132 1188 0 0
 133 1185 0 0
 134 1189 0 0
 135 1185 0 0
 136 1182 0 0
 137 1187 0 0
 138 1180 0 0
 139 1188 0 0
 140 1179 0 0
 141 1183 0 0
 142 1179 0 0
 143 1190 0 0
 144 1186 0 0
 145 1190 0 0
 146 1189 0 0
 147 1181 0 0
 148 1187 0 0
 149 1185 0 0
 150 1183 0 0
 151 1182 0 0
 152 1187 0 0
 153 1187 0 0
 154 1185 0 0
 155 1185 0 0
 156 1181 0 0
 157 1187 0 0
 158 1186 0 0
 159 1190 0 0
 160 1186 0 0
 161 1184 0 0
 162 1191 0 0
 163 1186 0 0
 164 1184 0 0
 165 1184 0 0
 166 1185 0 0
 167 1188 0 0
 168 1183 0 0
 169 1184 0 0
 170 1183 0 0
 171 1184 0 0
 172 1188 0 0
 173 1189 0 0
 174 1182 0 0
 175 1192 0 0
 176 1187 0 0
 177 1180 0 0
 178 1184 0 0
 179 1187 0 0
 180 1186 0 0
 181 1187 0 0
 182 1183 0 0
 183 1188 0 0
 184 1186 0 0
 185 1186 0 0
 186 1185 0 0
 187 1188 0 0
 188 1186 0 0
 189 1184 0 0
 190 1182 0 0
 191 1184 0 0
 192 1183 0 0
 193 1185 0 0
 194 1189 0 0
 195 1179 0 0
 196 1190 0 0
 197 1182 0 0
 198 1189 0 0
 199 1181 0 0
 200 1182 0 0
 201 1182 0 0
 202 1186 0 0
 203 1187 0 0
 204 1184 0 0
 205 1185 0 0
 206 1188 0 0
 207 1186 0 0
 208 1184 0 0
 209 1178 0 0
 210 1186 0 0
 211 1181 0 0
 212 1185 0 0
 213 1184 0 0
 214 1188 0 0
 215 1191 0 0
 216 1187 0 0
 217 1187 0 0
 218 1187 0 0
