
#TBID:2021-07-08 02:30:00;SAM_84C8;CALIBRATED;

[Spectrum]
Version            = 1
IDData             = 96B1_2021-07-08_02-30-00_000_696
IDDevice           = SAM_84C8
IDDataType         = SPECTRUM
IDDataTypeSub1     = CALIBRATED
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2021-07-08 02:30:00
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_84C8
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2015-08-21_12-14-03_013_778
IDDataCal = DLAB_2015-08-24_11-04-47_772_747
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $01 $01 Wavelength nm
Unit2 = $03 $03 Intensity mW/(m^2 nm Sr)
Unit3 = $f0 $03 Error mW/(m^2 nm Sr)
Unit4 = $f1 $00 Status 
p999 = 268
[END] of [Attributes]
[DATA]
 0 11 0 0
 303.516048156 0 0 0
 306.890006053 0 0 0
 310.26457112 0 0 0
 313.639731825 0 0 0
 317.015476636 -0.00105132622293942 0 0
 320.391794021 -0.000926443210684765 0 0
 323.768672448 -0.000584628526415036 0 0
 327.146100385 -0.000583105391314062 0 0
 330.5240663 -0.000714336751450181 0 0
 333.902558661 -0.00034305603826639 0 0
 337.281565936 -0.000394470672638281 0 0
 340.661076593 -0.00050246223529812 0 0
 344.0410791 -0.000298677919578193 0 0
 347.421561925 -0.000430198278391051 0 0
 350.802513536 -0.000372151588414743 0 0
 354.183922401 -0.000138929738770185 0 0
 357.565776988 -0.000157116618930472 0 0
 360.948065765 -0.000100500298743639 0 0
 364.3307772 -7.19518139708598e-005 0 0
 367.713899761 -9.78626161257241e-005 0 0
 371.097421916 -1.8888225493686e-005 0 0
 374.481332133 2.40405690737463e-005 0 0
 377.86561888 -8.30221362310035e-005 0 0
 381.250270625 2.04722567840888e-005 0 0
 384.635275836 4.92616102364032e-005 0 0
 388.020622981 7.71119676663565e-005 0 0
 391.406300528 -2.407054831787e-005 0 0
 394.792296945 -5.45319266664088e-007 0 0
 398.1786007 -3.35686303796208e-005 0 0
 401.565200261 6.96588742280504e-005 0 0
 404.952084096 6.63497671550497e-005 0 0
 408.339240673 1.05638801337003e-005 0 0
 411.72665846 3.15567480945909e-005 0 0
 415.114325925 -1.1141700595118e-005 0 0
 418.502231536 -3.02479320870433e-005 0 0
 421.890363761 6.10809681159825e-005 0 0
 425.278711068 -1.03491613942074e-005 0 0
 428.667261925 -6.26344458292938e-006 0 0
 432.0560048 9.17500640798549e-006 0 0
 435.444928161 7.91566841465446e-008 0 0
 438.834020476 3.47343717444717e-006 0 0
 442.223270213 -3.76509094814696e-005 0 0
 445.61266584 2.15653578546463e-005 0 0
 449.002195825 1.94667516299009e-006 0 0
 452.391848636 2.50173387536366e-005 0 0
 455.781612741 3.73098362041114e-005 0 0
 459.171476608 3.64960052033134e-005 0 0
 462.561428705 -3.04069396098434e-005 0 0
 465.9514575 -1.82068464138885e-006 0 0
 469.341551461 -2.14894796134248e-006 0 0
 472.731699056 -1.59352081300305e-005 0 0
 476.121888753 1.84164543117865e-005 0 0
 479.51210902 1.25433024421986e-005 0 0
 482.902348325 3.09470790772176e-005 0 0
 486.292595136 0.000113760311610981 0 0
 489.682837921 5.60790457681456e-006 0 0
 493.073065148 7.08185797358039e-006 0 0
 496.463265285 8.91764627515726e-005 0 0
 499.8534268 6.89947846695775e-006 0 0
 503.243538161 8.07804438137018e-005 0 0
 506.633587836 -7.67306615707538e-006 0 0
 510.023564293 -5.26336749340494e-006 0 0
 513.413456 1.43507957473048e-005 0 0
 516.803251425 8.61029994810394e-005 0 0
 520.192939036 -2.75610778834105e-005 0 0
 523.582507301 2.04653003044716e-005 0 0
 526.971944688 1.57028540003193e-006 0 0
 530.361239665 3.19370123591443e-005 0 0
 533.7503807 -6.60257165832595e-006 0 0
 537.139356261 2.86031908813846e-005 0 0
 540.528154816 2.57856944051807e-005 0 0
 543.916764833 7.25558475675372e-006 0 0
 547.30517478 3.36965360060114e-005 0 0
 550.693373125 0.000102715375685562 0 0
 554.081348336 4.00133593451675e-005 0 0
 557.469088881 -4.06901588747649e-007 0 0
 560.856583228 8.7590404878929e-006 0 0
 564.243819845 6.79892485928188e-005 0 0
 567.6307872 9.49490226171097e-005 0 0
 571.017473761 0.0001019903827375 0 0
 574.403867996 3.61494321878085e-005 0 0
 577.789958373 5.50612649384162e-005 0 0
 581.17573336 5.18958844135389e-005 0 0
 584.561181425 8.57953365961505e-005 0 0
 587.946291036 8.31208685061316e-005 0 0
 591.331050661 4.18106105270631e-005 0 0
 594.715448768 0.000126298652740683 0 0
 598.099473825 5.11931517253176e-005 0 0
 601.4831143 4.54130970242602e-005 0 0
 604.866358661 0.000109689269662107 0 0
 608.249195376 8.48678671846763e-006 0 0
 611.631612913 6.33017339990787e-005 0 0
 615.01359974 6.28578462462247e-005 0 0
 618.395144325 9.46766493053092e-005 0 0
 621.776235136 0.000133431978169458 0 0
 625.156860641 7.96056137564293e-006 0 0
 628.537009308 0.000115089672438802 0 0
 631.916669605 7.00125377807735e-005 0 0
 635.29583 0.000118160715162507 0 0
