
#TBID:2021-11-22 00:30:00;SAM_84C8;RAW;

[Spectrum]
Version            = 1
IDData             = 96B1_2021-11-22_00-30-00_000_685
IDDevice           = SAM_84C8
IDDataType         = SPECTRUM
IDDataTypeSub1     = RAW
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2021-11-22 00:30:00
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_84C8
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2015-08-21_12-14-03_013_778
IDDataCal = DLAB_2015-08-24_11-04-47_772_747
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $05 $00 Pixel 
Unit2 = $03 $05 Intensity counts
Unit3 = $f0 $05 Error counts
Unit4 = $f1 $00 Status 
p999 = 467
[END] of [Attributes]
[DATA]
 0 11 0 0
 1 1169 0 0
 2 1149 0 0
 3 1159 0 0
 4 1156 0 0
 5 1160 0 0
 6 1167 0 0
 7 1161 0 0
 8 1164 0 0
 9 1164 0 0
 10 1158 0 0
 11 1164 0 0
 12 1166 0 0
 13 1163 0 0
 14 1157 0 0
 15 1163 0 0
 16 1164 0 0
 17 1165 0 0
 18 1166 0 0
 19 1164 0 0
 20 1165 0 0
 21 1166 0 0
 22 1171 0 0
 23 1168 0 0
 24 1167 0 0
 25 1168 0 0
 26 1164 0 0
 27 1162 0 0
 28 1167 0 0
 29 1171 0 0
 30 1173 0 0
 31 1165 0 0
 32 1169 0 0
 33 1168 0 0
 34 1168 0 0
 35 1166 0 0
 36 1170 0 0
 37 1173 0 0
 38 1172 0 0
 39 1171 0 0
 40 1169 0 0
 41 1169 0 0
 42 1170 0 0
 43 1172 0 0
 44 1166 0 0
 45 1178 0 0
 46 1171 0 0
 47 1173 0 0
 48 1172 0 0
 49 1175 0 0
 50 1176 0 0
 51 1174 0 0
 52 1178 0 0
 53 1173 0 0
 54 1165 0 0
 55 1176 0 0
 56 1172 0 0
 57 1172 0 0
 58 1175 0 0
 59 1167 0 0
 60 1176 0 0
 61 1180 0 0
 62 1182 0 0
 63 1179 0 0
 64 1175 0 0
 65 1179 0 0
 66 1178 0 0
 67 1177 0 0
 68 1176 0 0
 69 1178 0 0
 70 1179 0 0
 71 1188 0 0
 72 1180 0 0
 73 1180 0 0
 74 1181 0 0
 75 1179 0 0
 76 1182 0 0
 77 1184 0 0
 78 1179 0 0
 79 1181 0 0
 80 1181 0 0
 81 1183 0 0
 82 1184 0 0
 83 1181 0 0
 84 1186 0 0
 85 1181 0 0
 86 1176 0 0
 87 1177 0 0
 88 1182 0 0
 89 1184 0 0
 90 1178 0 0
 91 1180 0 0
 92 1181 0 0
 93 1179 0 0
 94 1183 0 0
 95 1184 0 0
 96 1178 0 0
 97 1183 0 0
 98 1183 0 0
 99 1182 0 0
 100 1180 0 0
 101 1188 0 0
 102 1175 0 0
 103 1179 0 0
 104 1185 0 0
 105 1189 0 0
 106 1178 0 0
 107 1185 0 0
 108 1180 0 0
 109 1183 0 0
 110 1182 0 0
 111 1182 0 0
 112 1180 0 0
 113 1186 0 0
 114 1177 0 0
 115 1183 0 0
 116 1182 0 0
 117 1181 0 0
 118 1182 0 0
 119 1182 0 0
 120 1180 0 0
 121 1180 0 0
 122 1178 0 0
 123 1178 0 0
 124 1183 0 0
 125 1184 0 0
 126 1180 0 0
 127 1184 0 0
 128 1184 0 0
 129 1182 0 0
 130 1181 0 0
 131 1187 0 0
 132 1175 0 0
 133 1206 0 0
 134 1188 0 0
 135 1181 0 0
 136 1180 0 0
 137 1181 0 0
 138 1183 0 0
 139 1182 0 0
 140 1184 0 0
 141 1175 0 0
 142 1182 0 0
 143 1185 0 0
 144 1183 0 0
 145 1186 0 0
 146 1180 0 0
 147 1185 0 0
 148 1184 0 0
 149 1181 0 0
 150 1182 0 0
 151 1181 0 0
 152 1184 0 0
 153 1181 0 0
 154 1179 0 0
 155 1179 0 0
 156 1179 0 0
 157 1178 0 0
 158 1183 0 0
 159 1182 0 0
 160 1184 0 0
 161 1178 0 0
 162 1182 0 0
 163 1180 0 0
 164 1174 0 0
 165 1181 0 0
 166 1178 0 0
 167 1184 0 0
 168 1185 0 0
 169 1176 0 0
 170 1181 0 0
 171 1179 0 0
 172 1184 0 0
 173 1178 0 0
 174 1181 0 0
 175 1180 0 0
 176 1178 0 0
 177 1186 0 0
 178 1179 0 0
 179 1186 0 0
 180 1180 0 0
 181 1181 0 0
 182 1183 0 0
 183 1179 0 0
 184 1178 0 0
 185 1184 0 0
 186 1179 0 0
 187 1186 0 0
 188 1182 0 0
 189 1178 0 0
 190 1177 0 0
 191 1183 0 0
 192 1180 0 0
 193 1178 0 0
 194 1182 0 0
 195 1184 0 0
 196 1172 0 0
 197 1186 0 0
 198 1180 0 0
 199 1180 0 0
 200 1176 0 0
 201 1179 0 0
 202 1180 0 0
 203 1176 0 0
 204 1178 0 0
 205 1179 0 0
 206 1181 0 0
 207 1182 0 0
 208 1184 0 0
 209 1177 0 0
 210 1172 0 0
 211 1177 0 0
 212 1176 0 0
 213 1184 0 0
 214 1181 0 0
 215 1180 0 0
 216 1179 0 0
 217 1181 0 0
 218 1181 0 0
