
#TBID:2021-09-14 02:30:00;SAM_84C8;RAW;

[Spectrum]
Version            = 1
IDData             = 96B1_2021-09-14_02-30-00_000_235
IDDevice           = SAM_84C8
IDDataType         = SPECTRUM
IDDataTypeSub1     = RAW
IDDataTypeSub2     = 
IDDataTypeSub3     = 
DateTime           = 2021-09-14 02:30:00
PositionLatitude   = 0
PositionLongitude  = 0
Comment            = 
CommentSub1        = 
CommentSub2        = 
CommentSub3        = 
IDMethodType       = SAM Control
MethodName         = SAM_84C8
Mission            = No Mission
MissionSub         = 1
RecordType         = 0
[Attributes]
CalFactor = 1
IDBasisSpec = 
IDDataBack = DLAB_2015-08-21_12-14-03_013_778
IDDataCal = DLAB_2015-08-24_11-04-47_772_747
IntegrationTime = 4096
P31 = -1
P31e = 0
PathLength = +INF
PathLengthCustomOn = 0
RAWDynamic = 65535
Salinity = 0
Temperature = -NAN
Unit1 = $05 $00 Pixel 
Unit2 = $03 $05 Intensity counts
Unit3 = $f0 $05 Error counts
Unit4 = $f1 $00 Status 
p999 = 322
[END] of [Attributes]
[DATA]
 0 11 0 0
 1 1655 0 0
 2 1634 0 0
 3 1635 0 0
 4 1645 0 0
 5 1646 0 0
 6 1642 0 0
 7 1642 0 0
 8 1644 0 0
 9 1657 0 0
 10 1652 0 0
 11 1646 0 0
 12 1651 0 0
 13 1643 0 0
 14 1649 0 0
 15 1647 0 0
 16 1656 0 0
 17 1660 0 0
 18 1660 0 0
 19 1661 0 0
 20 1658 0 0
 21 1659 0 0
 22 1668 0 0
 23 1667 0 0
 24 1670 0 0
 25 1671 0 0
 26 1664 0 0
 27 1666 0 0
 28 1676 0 0
 29 1669 0 0
 30 1667 0 0
 31 1671 0 0
 32 1669 0 0
 33 1665 0 0
 34 1667 0 0
 35 1661 0 0
 36 1661 0 0
 37 1667 0 0
 38 1661 0 0
 39 1651 0 0
 40 1654 0 0
 41 1657 0 0
 42 1656 0 0
 43 1656 0 0
 44 1652 0 0
 45 1658 0 0
 46 1657 0 0
 47 1655 0 0
 48 1660 0 0
 49 1659 0 0
 50 1658 0 0
 51 1666 0 0
 52 1669 0 0
 53 1666 0 0
 54 1654 0 0
 55 1662 0 0
 56 1663 0 0
 57 1657 0 0
 58 1651 0 0
 59 1646 0 0
 60 1653 0 0
 61 1650 0 0
 62 1668 0 0
 63 1654 0 0
 64 1660 0 0
 65 1664 0 0
 66 1663 0 0
 67 1665 0 0
 68 1667 0 0
 69 1656 0 0
 70 1665 0 0
 71 1668 0 0
 72 1672 0 0
 73 1673 0 0
 74 1675 0 0
 75 1670 0 0
 76 1672 0 0
 77 1672 0 0
 78 1672 0 0
 79 1669 0 0
 80 1665 0 0
 81 1667 0 0
 82 1664 0 0
 83 1667 0 0
 84 1667 0 0
 85 1651 0 0
 86 1652 0 0
 87 1667 0 0
 88 1661 0 0
 89 1661 0 0
 90 1672 0 0
 91 1666 0 0
 92 1659 0 0
 93 1661 0 0
 94 1670 0 0
 95 1659 0 0
 96 1672 0 0
 97 1661 0 0
 98 1660 0 0
 99 1660 0 0
 100 1670 0 0
 101 1674 0 0
 102 1664 0 0
 103 1662 0 0
 104 1664 0 0
 105 1672 0 0
 106 1662 0 0
 107 1664 0 0
 108 1654 0 0
 109 1655 0 0
 110 1666 0 0
 111 1673 0 0
 112 1665 0 0
 113 1661 0 0
 114 1664 0 0
 115 1669 0 0
 116 1662 0 0
 117 1657 0 0
 118 1659 0 0
 119 1669 0 0
 120 1663 0 0
 121 1671 0 0
 122 1660 0 0
 123 1672 0 0
 124 1664 0 0
 125 1665 0 0
 126 1667 0 0
 127 1668 0 0
 128 1658 0 0
 129 1661 0 0
 130 1662 0 0
 131 1664 0 0
 132 1658 0 0
 133 1715 0 0
 134 1665 0 0
 135 1659 0 0
 136 1660 0 0
 137 1664 0 0
 138 1661 0 0
 139 1671 0 0
 140 1664 0 0
 141 1665 0 0
 142 1672 0 0
 143 1676 0 0
 144 1678 0 0
 145 1674 0 0
 146 1672 0 0
 147 1666 0 0
 148 1676 0 0
 149 1656 0 0
 150 1659 0 0
 151 1665 0 0
 152 1668 0 0
 153 1661 0 0
 154 1656 0 0
 155 1655 0 0
 156 1666 0 0
 157 1670 0 0
 158 1665 0 0
 159 1663 0 0
 160 1666 0 0
 161 1661 0 0
 162 1662 0 0
 163 1675 0 0
 164 1666 0 0
 165 1670 0 0
 166 1670 0 0
 167 1673 0 0
 168 1669 0 0
 169 1670 0 0
 170 1669 0 0
 171 1666 0 0
 172 1668 0 0
 173 1652 0 0
 174 1661 0 0
 175 1677 0 0
 176 1670 0 0
 177 1677 0 0
 178 1666 0 0
 179 1672 0 0
 180 1664 0 0
 181 1665 0 0
 182 1653 0 0
 183 1663 0 0
 184 1652 0 0
 185 1660 0 0
 186 1652 0 0
 187 1657 0 0
 188 1656 0 0
 189 1661 0 0
 190 1654 0 0
 191 1665 0 0
 192 1664 0 0
 193 1646 0 0
 194 1662 0 0
 195 1662 0 0
 196 1645 0 0
 197 1647 0 0
 198 1654 0 0
 199 1649 0 0
 200 1650 0 0
 201 1646 0 0
 202 1652 0 0
 203 1646 0 0
 204 1660 0 0
 205 1650 0 0
 206 1651 0 0
 207 1654 0 0
 208 1654 0 0
 209 1649 0 0
 210 1645 0 0
 211 1657 0 0
 212 1650 0 0
 213 1657 0 0
 214 1657 0 0
 215 1658 0 0
 216 1656 0 0
 217 1669 0 0
 218 1666 0 0
