Doy;ed_400;ed_402;ed_404;ed_406;ed_408;ed_410;ed_412;ed_414;ed_416;ed_418;ed_420;ed_422;ed_424;ed_426;ed_428;ed_430;ed_432;ed_434;ed_436;ed_438;ed_440;ed_442;ed_444;ed_446;ed_448;ed_450;ed_452;ed_454;ed_456;ed_458;ed_460;ed_462;ed_464;ed_466;ed_468;ed_470;ed_472;ed_474;ed_476;ed_478;ed_480;ed_482;ed_484;ed_486;ed_488;ed_490;ed_492;ed_494;ed_496;ed_498;ed_500;ed_502;ed_504;ed_506;ed_508;ed_510;ed_512;ed_514;ed_516;ed_518;ed_520;ed_522;ed_524;ed_526;ed_528;ed_530;ed_532;ed_534;ed_536;ed_538;ed_540;ed_542;ed_544;ed_546;ed_548;ed_550;ed_552;ed_554;ed_556;ed_558;ed_560;ed_562;ed_564;ed_566;ed_568;ed_570;ed_572;ed_574;ed_576;ed_578;ed_580;ed_582;ed_584;ed_586;ed_588;ed_590;ed_592;ed_594;ed_596;ed_598;ed_600;ed_602;ed_604;ed_606;ed_608;ed_610;ed_612;ed_614;ed_616;ed_618;ed_620;ed_622;ed_624;ed_626;ed_628;ed_630;ed_632;ed_634;ed_636;ed_638;ed_640;ed_642;ed_644;ed_646;ed_648;ed_650;ed_652;ed_654;ed_656;ed_658;ed_660;ed_662;ed_664;ed_666;ed_668;ed_670;ed_672;ed_674;ed_676;ed_678;ed_680;ed_682;ed_684;ed_686;ed_688;ed_690;ed_692;ed_694;ed_696;ed_698;ed_700;ed_702;ed_704;ed_706;ed_708;ed_710;ed_712;ed_714;ed_716;ed_718;ed_720;ed_722;ed_724;ed_726;ed_728;ed_730;ed_732;ed_734;ed_736;ed_738;ed_740;ed_742;ed_744;ed_746;ed_748;ed_750;ed_752;ed_754;ed_756;ed_758;ed_760;ed_762;ed_764;ed_766;ed_768;ed_770;ed_772;ed_774;ed_776;ed_778;ed_780;ed_782;ed_784;ed_786;ed_788;ed_790;ed_792;ed_794;ed_796;ed_798;ed_800;ed_802;ed_804;ed_806;ed_808;ed_810;ed_812;ed_814;ed_816;ed_818;ed_820;ed_822;ed_824;ed_826;ed_828;ed_830;ed_832;ed_834;ed_836;ed_838;ed_840;ed_842;ed_844;ed_846;ed_848;ed_850;ed_852;ed_854;ed_856;ed_858;ed_860;ed_862;ed_864;ed_866;ed_868;ed_870;ed_872;ed_874;ed_876;ed_878;ed_880;ed_882;ed_884;ed_886;ed_888;ed_890;ed_892;ed_894;ed_896;ed_898;ed_900
2021001;377.1624608432889;409.06730602150355;426.3794844854034;439.0615923306112;448.1045811902148;457.530596144703;466.53876697016545;473.2659612116327;477.9883469968144;480.53178196137884;480.7858195322725;479.85632286451965;473.3784784193423;467.02658310279963;460.8658098582938;464.56526048486995;472.51785634030404;490.4751271247559;508.0963053634848;524.9839827261954;541.1612306613843;556.9024853518076;574.1114263362462;590.5407527483815;603.9684180885171;614.9035662572983;623.6775451675304;628.3053837701042;632.3470148869226;637.5542874815379;641.0103103338818;642.3338097663436;641.4906004295574;639.9676022306811;638.7503285298744;638.9396757597863;641.5674622915708;645.7814958968918;650.7742059670373;652.8717787901813;652.453931990969;645.7700864360494;638.5235856889432;630.8786104969414;630.62453052371;632.4396356198492;639.0311213633607;642.6165257183782;643.1973454970043;639.9215720931237;635.9999828522232;634.4070226782801;634.3452078473885;636.4411046242429;636.446553889634;635.4455204688018;626.9555715879367;618.7138235220665;610.9749801698707;609.2146084781817;610.8803183920894;615.8976925467392;620.6729397310489;624.0655400987074;627.0827493042403;629.7952178719978;631.44791045815;632.3461537921606;630.2795596003411;628.2401160082809;626.2314060755681;625.4898101340243;625.2344670057919;626.3211171207071;627.0952927355532;627.3749817649251;625.8391677077295;623.5011129842618;619.0777943294336;614.908732542577;611.3145521642833;608.4973232089445;606.1696916337872;602.5322812437316;598.925094990549;595.8051290149882;593.1294418742541;590.8401555532662;591.2040644902272;592.4124919616187;595.5918996126412;597.1956968241694;596.9344271772995;592.6534267277361;587.2840497772731;583.6478926403105;581.5994769488069;582.1096583614049;582.3182946160446;582.3927860627858;582.8113831209988;583.2019803128142;583.5302549372782;583.0095256217425;581.9673763676847;579.1938440663862;576.6003023237918;574.9974029344718;574.0193691369678;573.5532779050378;571.8686089844078;569.4520469163259;564.449748164481;559.8375633219472;555.6440536075088;555.1419861256413;556.0075350222262;560.3353022384925;564.3084760841049;567.7874058161607;569.5144221414668;570.4613806484494;568.4516063877516;566.1592444306409;563.3557921007963;559.4549838988813;555.012458236632;551.1815650923737;548.7754610489328;549.7098961825945;553.297922442346;558.568394090923;561.998830654157;564.6292993705215;565.210552110323;564.9229927260124;563.9467621517889;562.7677466595914;561.3007708900013;558.7334616544607;552.4198003783104;542.4665146417233;525.3073034721735;507.4393318067513;494.5468756013941;488.3893311126164;490.1265583714548;496.42376209915403;503.7038406208129;508.11753068579253;511.6377514150097;513.9110108178546;515.9204699409387;517.6938340926081;517.1481054840604;513.6348334138856;505.2511766042917;490.7442699465055;473.6574305127668;458.58337832881807;446.42603154846427;439.82793483592116;437.1566947371738;436.4464610170414;441.0762457413958;447.2741631104572;456.7815432684849;465.41281474864326;473.5480420155822;478.4839842368929;482.82950332807457;486.0205760681866;487.9821137545838;489.17330222977375;488.3563111750811;485.05803158290234;475.33798455008656;450.495150717644;415.404082335673;366.01382101168554;322.55574244727103;300.0618298797204;304.0437943465131;327.0043727442035;363.72924539744616;398.6055614453823;423.6101283912475;440.3383168214652;450.92933503004895;454.79854848354427;456.93080659708534;455.7423821444865;453.57516135735636;450.67397147528817;446.492213580352;442.31335087809583;438.56982199381054;435.4623178717403;432.82597716360215;430.944838580791;429.07928891806387;427.0331785283756;424.03156373288533;420.3474557353791;412.36045713887734;402.7193475999897;389.40791213099766;376.67234599553535;364.3233848219802;357.7886819764714;353.25312443482767;352.9025311913635;354.0979118425905;356.24244913037415;359.5731217070882;363.39041870890776;368.21278502318023;373.239812364015;378.37832976831805;382.87640325256206;386.42702262025665;388.118069306293;388.1406930772405;387.3085416615268;383.84684290082254;380.50392339708986;377.3588010481952;375.93135351130985;375.21058478946344;375.1217147606156;374.8848831093436;374.4447040212041;372.89006612724984;371.08780046094483;369.8774445445237;369.102365106223;368.8096804833278;368.1742759476721;367.38117673561317;366.1976395582041;364.77530969496934;363.1453104725766;360.5967984149807;357.42974240771537;352.7151931643106;344.36162692408607;333.6117063625892;320.42844665753506;308.0476754852236;297.5898739333509;289.16725228303795
2021002;374.9856279653292;406.61281672404846;423.85191065519905;436.40725719034094;445.2812961437414;454.74776753376045;463.81471890730774;470.53400745489444;475.19633995561225;477.6230443831111;477.9490900339414;477.1392905541735;470.7423146422601;464.4016864913242;458.1465635038569;461.75669373082764;469.6215113270524;487.4243251858593;504.95264852034757;521.8819135222167;537.9851006292955;553.5813205868928;570.6607759328264;587.0097085521879;600.516777752637;611.4015884398625;620.0127359596369;624.626497232238;628.6998540201677;634.0420844310468;637.4832089134394;638.6093278210617;637.7357962649387;636.2344621137481;635.0086938847392;635.2236430130865;637.9361390997839;642.148135688782;647.0962255192513;649.3808379413224;649.1161984198231;642.4839517357104;635.2118992994822;627.4867341123979;627.275017921362;629.1150248232077;635.59716130051;639.2088537796258;639.9515315350026;636.7127347775615;632.8043248285782;631.2766178790356;631.3213580010339;633.5820127089518;633.5462670115163;632.4253605221264;623.8679584336027;615.6504339578419;608.1215698055154;606.437774582528;608.1036118876232;613.0897282980411;617.8834052644429;621.452384641325;624.5118020785408;627.1575597225934;628.8041421664732;629.7159305283681;627.712027153234;625.7157907497116;623.7282331266152;623.072375565248;622.9098709189192;623.9572140094173;624.6644382489371;624.8334290990495;623.4224397971441;621.3132721105782;616.9285232507073;612.8094303668037;609.2909925718877;606.470381252765;604.0895065816175;600.523200908455;597.0081551880472;594.0152349153974;591.3781873593562;589.0506515302839;589.4440242477654;590.6821177359948;593.8205382958107;595.4571367725388;595.316012454236;591.2045703848479;586.0145309158245;582.4916027046664;580.4922034913018;580.9479249733865;581.1524538108006;581.2451331633267;581.4818417911961;581.7634020889283;582.1447939778585;581.6248199495524;580.5512676172972;577.7983617916958;575.23220112391;573.6655692964688;572.5992154900902;571.9427316092723;570.2455655892156;567.8179333831225;562.6715482866678;558.0488491828044;553.9881764379019;553.3028679308318;553.9335476952165;558.2843762226591;562.3001570581303;565.8489372014787;567.4895444152673;568.3027347174523;566.3906094265295;564.1987181798474;561.5008399831942;557.641598123269;553.2090409057605;549.2293595155411;546.7030867995528;547.5913155516745;551.1068760298355;556.2882327581908;559.6472351469342;562.1890842777718;562.623572231833;562.3746386864022;561.5839853787754;560.3209820325762;558.7672575347876;556.2669124732624;549.9023242165106;539.7835788752226;522.6885254689076;504.92783970934886;492.108028527054;486.1348787629997;488.1874955427229;494.6157042456529;501.9780124492076;506.50665860167334;510.04915068742946;512.2153269514655;514.1184994398285;515.7934534134807;515.2732040377297;511.7611423205664;503.3388653498641;489.1446181730777;472.5189216975263;457.8119765541391;445.8893911680149;439.27380461361923;436.61888747939514;435.9418622725859;440.6548450452667;446.8244383851828;456.0589169090754;464.2942782935131;471.96394927004377;476.64167801165917;480.7800388114218;483.87026567355963;485.7388805918594;486.8421104204915;485.7139249838611;482.254445880943;472.8199409655496;448.2237828751224;413.35305172120513;364.2058803834661;320.8838439795812;298.204549444172;302.14371715430553;325.16370767295376;361.7877436412529;396.5128457752152;421.2571779460945;437.9169377108335;448.5817569430918;452.2429647744775;454.2410586191136;453.2477198813052;451.22813738254143;448.43900643141757;444.10935202018374;439.86387259511804;436.3983587269462;433.42695961944463;430.82159782895087;428.7221312579686;426.7754831921222;425.1433918081673;422.1982721590758;418.3152888438736;410.4765033090999;401.03206649435754;387.9706591381059;375.53291656832386;363.5138660298366;357.15821534622296;352.714567788782;352.2559051156471;353.29602820315137;355.25633659027307;358.62423448692414;362.34495728197356;366.74414477000977;371.66907224658013;376.88039907174164;381.02533959983055;384.44470215879795;386.449820607207;386.4228528715376;385.3798033778738;381.9988334498642;378.52501752859564;374.8965898192679;373.3883411883253;372.75316126740125;372.90821922365416;372.53186663272163;371.42518295374003;369.7425150501569;368.01659803747134;367.2037482806843;366.72683313711553;366.62221726510774;365.8684431665475;365.05016645059527;364.55551232297125;363.3244708067119;361.45301982162346;358.715752062603;355.36297298841805;350.45204440968644;342.27437874432326;331.94551138332315;319.36761531581715;307.42616214948026;297.0376298278243;288.86657546263257
2021003;321.6717591627135;349.00424605529156;363.9061281788746;374.9376816049814;382.9272540758401;391.25930366454276;399.24457896109175;405.31871231167696;409.6371433424532;412.04736763232444;412.49035013309816;411.93330365537855;406.7774011475946;401.64583844765224;396.551210298652;399.9284776612373;406.96033488619605;422.6215359662912;438.0500084753311;452.97056549229603;467.2507667984513;481.1379793666066;496.1674451808202;510.55818620585706;522.5060066410418;532.2924773235171;540.2049217420168;544.4163205044929;548.1053663491671;552.8403325189402;556.0453488055072;557.3873218730353;556.8932928996996;555.8142043792861;554.8549414862529;555.0863751492993;557.3819337059418;561.0006521896612;565.2688996853503;567.3661194559654;567.338512589297;562.0003036333857;556.1183805596837;549.8513971785732;550.0032078272136;551.9191202119721;557.8474251800537;561.0846892450738;561.6322523516552;558.9702749859107;555.7468910362229;554.26781242426;554.2416290241939;556.2628860436645;556.3520250343753;555.5208011101186;548.149423922854;541.0334439836147;534.4349501771027;532.9286212258872;534.3404582097293;538.5577754725617;542.6119557422537;545.6296889820239;548.1821686728678;550.356957896988;551.821212491717;552.6951112333247;551.1479093596905;549.5127186641315;547.7779272782229;547.2325670719076;547.1152473614084;547.9355663325791;548.50000759007;548.659525895741;547.3328752406544;545.3495031970691;541.3353739562959;537.506655155851;534.0971541958073;531.3640447795443;529.0571647490934;525.3181540154075;521.6231015147922;518.4978257045899;515.8753761197955;513.6902475380678;513.9714909607013;515.1081457689706;518.4755848167031;520.4667133183306;520.8286883680248;517.5820920107473;513.3386815014513;510.4052521521327;508.72277491541826;509.0561690044998;509.09126857437326;508.9936317517601;509.1849487976588;509.4365493309924;509.8223298512034;509.47068421388497;508.66614468101704;506.48481522749336;504.4738205050237;503.33704600659075;502.6439863934836;502.3144554171777;500.84190770384544;498.683155784778;494.10048444676386;489.90065005901727;486.11168107588037;485.81185700340774;486.81107687565134;491.1367607962539;495.2965311071364;499.2250454731834;501.2572059496351;502.4756527257792;501.17684293150967;499.589920151876;497.48191391762435;494.3094684445694;490.6115550391865;487.2581525698568;485.2230551799867;486.2877178651755;489.68250525843644;494.55465196750924;497.5067982190894;499.76331615595035;500.3168816143935;500.18924801004147;499.5216562765117;498.52676813044235;497.31451717697;495.37863333619606;489.6344369095208;480.19042063399354;464.17883894937313;447.5892169305842;435.94406093991745;430.7857456476367;433.2314092688188;439.68158803741943;446.9811683828867;451.6369284719206;455.32304948479816;457.6559036533531;459.51748870133775;461.09168971513355;460.71574799229745;457.6693261350565;450.24006511750986;437.6016791122408;422.7716079750644;409.7928198228159;399.2907703080704;393.5093927616072;391.17154148984525;390.5533295259954;394.8329421224389;400.3876958920791;408.62165575950746;416.0656285688169;423.06231838847356;427.46631536920205;431.28031877381653;433.8841756116111;435.509303517818;436.5212215296374;435.5125597961604;432.35473477425035;423.68247615231775;400.88225197624416;368.5079521602185;322.9190569556048;282.736382884838;261.70343143797004;265.2466878173573;286.4068246353032;320.4405501387598;352.80834710755124;376.13945932775914;392.0617303466412;402.4901347532572;405.91143557942223;407.8411254901961;407.32835477242287;405.6790382222474;403.17746110822;399.27267118420275;395.4566310150166;392.38939141127224;389.71713746746286;387.33748658417124;385.775256759173;384.2447871114118;382.5644182281187;379.93302645509766;376.6223425163266;369.42392908109525;360.81549406468423;349.13221606028765;338.1298497941169;327.58460781168856;321.874705711565;317.83350943137077;317.28860299747146;318.34424093013183;320.3825392510692;323.3542288470887;326.6936289260245;330.7890891328967;335.13801179716836;339.625009335474;343.29215820917847;346.3797698962459;348.33724394273446;348.2272642667151;347.10235895886836;344.25037392357143;341.14529553104376;337.6187534314262;336.3895661383183;336.1017522441454;336.60997507021443;336.4210563434052;335.2740381743957;333.64602427713265;332.02849922992607;331.5074170236757;331.0203546381223;330.57099469216786;330.2813479001995;329.78430784010277;328.19409871047253;327.0216820229902;326.2126043063892;324.03428851218064;321.1095267828011;316.4160071115044;308.8909536562608;299.501287250619;288.46072094017575;277.8445491150023;268.2770875801867;260.8714129730991
2021004;338.7016792053367;367.51759750327665;383.5003393385916;395.263896749974;403.71128138444186;412.74551358553083;421.39931796491;427.8008996221317;432.40420999120624;435.0530470106119;435.73638916796534;435.3837786391349;430.0701839559641;424.74612055227595;419.40617134152785;423.174553977982;430.87039724174167;447.6522843013101;464.12689287786515;479.93088546087847;495.13092002954187;509.9603032651137;526.0808726384639;541.5307822804481;554.3907840733028;564.9172986348948;573.4205329048281;578.1374408860202;582.3297814148227;587.649655474938;591.214761235629;592.6430589759316;592.1923521078556;591.1483427473398;590.3111817973816;590.7797450559525;593.5118387070776;597.6922911709652;602.5837318150262;604.9510123042426;605.027115936385;599.3885876480945;593.2229925376316;586.684126794809;586.9523090987655;589.1247612728234;595.690266558235;599.3099043290978;599.9851414153405;597.091898783304;593.5660786298139;591.9118244388359;591.894646685202;594.184460131101;594.5554546493145;594.0013162160994;586.5235774491141;579.2676197683255;572.461035123055;571.0925613023257;572.8405046067683;577.6136545790744;582.1798661631792;585.5335889298749;588.4730270323755;591.0761509497671;592.8909458697906;594.0177503588145;592.2892245649828;590.5125814709753;588.681471045659;588.2510178845731;588.3102962330914;589.3112997883029;590.1454253810875;590.7154689005731;589.6052361655928;587.7525108679823;583.7114364897359;579.8326972008865;576.321001782263;573.4591046447265;571.0066790991934;567.0657644625493;563.1662677511408;559.8444722933277;557.1671741066474;555.0504119040569;555.6806018130857;557.1762870221747;560.6623735585339;562.3384426266213;561.871974739775;556.91778497888;550.738444673612;546.3688914928581;544.0402396072495;545.0004381566099;546.0778954139347;547.2080343746153;548.9122765650961;550.4594173446255;551.656879196196;551.8239493962689;551.3581995041553;549.0598111745347;546.8507679904534;545.36877337288;544.5232915828358;544.1992947556598;542.4136447534353;539.8618915499163;534.7499324432464;530.007438927248;525.6614605054548;525.2666025637503;526.3266026512514;531.0164676522515;535.4569879275055;539.5499631747206;541.4321828940273;542.3468558116778;539.9051526118978;537.1648232960158;533.8843963929983;529.938994022859;525.6653218266749;522.3761355937645;520.6870145862943;522.7374440410949;527.0275725043853;532.7377280517815;536.5358140954257;539.4777113596267;540.2122354218845;540.225773103902;539.6678149071083;538.6148297071858;537.2656554026154;534.9605221833323;528.6288628936024;518.3853868237819;500.979725060697;482.8019355946693;469.16132390842733;462.07450686535805;462.67015322581454;468.1094862678319;474.67910878751456;478.9983809784122;482.705316276536;485.5576498626176;488.16482014452663;490.5414961840743;490.58214605775805;487.03922243337837;477.6148746939877;461.07949883507;441.54665480565234;424.290647008851;410.264118220045;402.39298701512377;399.1842432717592;398.3038176848475;404.119799578478;411.8326127462403;423.54350649219936;434.6473030500932;445.40736708414784;452.6767346085884;459.11691910607436;463.84202580813815;467.0310556079946;469.2576763847052;468.86812438960783;465.9972689446707;456.80788661628895;432.2980629434165;397.40606048425656;348.4413175072353;305.2964604027768;282.72960875201863;286.6098611713554;309.44810229435353;346.2749382044326;381.2414319611667;406.2324284079397;423.1569428677661;434.09993135581146;437.8318976932265;439.81298190989577;438.59101730606966;436.07737785383335;432.595151387123;427.8006506048042;423.114677725415;419.2100541915925;415.9058896572999;413.0465416285148;410.9409200833444;408.96985676533654;407.1825918258609;404.09934154845837;400.09040094699594;390.76916967302225;379.50960889255504;364.0152541792749;349.7234338267965;336.23892465357505;329.4453575584674;324.8696480471495;324.8955715511519;326.5537091608236;329.21395091727123;333.4546155982945;338.2543753898984;344.1889100129829;350.5957388916528;357.25985230277786;363.1396583880168;368.0960861570974;371.2429341028491;372.058606113956;371.71586811015015;368.94086290903886;366.1194868358819;363.22089166915737;362.1397694949115;361.80455237768945;362.1142339462079;362.0469453708063;361.46157709821176;359.8754371439462;358.14267589842774;357.48420260469817;356.88205674009765;356.3423357046409;356.11743813135564;355.68746361505214;354.0275415670851;352.2703515172468;350.4285710054128;347.87651347270025;344.39575962598207;338.3383884715198;328.4155936611382;315.9473519101389;301.2322584525168;287.15200881371527;274.62108124477567;265.338403049289
2021005;286.5960325394211;309.67916643483653;321.66939745964055;329.97090414946723;335.37316634270167;341.07781432975435;346.456129991036;350.05063206479076;352.1764550767434;352.70602611913563;351.6865122175036;349.83934933276015;343.97108194162195;338.1797851834183;332.5052878585406;333.9830518551022;338.54498837019224;350.2598030915577;361.78348490187676;372.89003113607936;383.32198257220864;393.3399326121123;404.31409098535454;414.75978713922063;423.18126746905943;429.76904292957255;434.7668808609149;436.84074659059974;438.51822824494644;440.51572657090685;441.2518647934733;440.4653352953248;438.24977589501077;435.59393614700684;433.2641590788646;431.972886970657;432.4819089247599;434.0236019453607;436.0722252347716;436.2906813734729;434.76073551200864;428.86379166324275;422.56153618944444;415.9722375548663;414.3650788219681;414.20572096719144;417.4845134388532;418.7282076752172;417.9378170086838;414.80042748377537;411.25214555667446;408.9764885399117;407.8188771216897;408.23683132622773;407.42678223732383;406.0135430394596;399.74012476685806;393.65595210018023;387.9552290497466;386.16614278258277;386.6186974551034;389.0816954963038;391.4661456090412;393.22515631257664;394.6532230218477;395.81263107834434;396.2526450909568;396.18534583093646;394.13017055704506;392.0833749548672;390.0460648881168;388.91146026748623;388.11534956696914;388.1855001796541;388.05920185962714;387.6220258137845;386.3121757708039;384.6166912936731;381.34095930092826;378.2395939446902;375.5324761004313;373.32817453345024;371.44072357616574;368.6747040961362;365.9612954694347;363.6844910475615;361.7186628260314;360.02329866741576;359.6563463306036;359.7079637534644;360.72224629411363;360.6053058774638;359.1493247980758;355.03862173394685;350.2456053012872;347.05120149943036;345.0469700952975;344.9606653529064;345.14180475678506;345.44235438070837;346.0326613542926;346.4502070668527;346.4832178972505;345.85653915999495;344.8247088355638;342.7280113922479;340.7039261953637;339.1680757206257;338.0477566232159;337.2678758571399;335.78398284579714;333.9141011608604;330.72880240041763;327.6605198966267;324.71782070343716;323.76535574419603;323.5609182903339;325.3135571322493;326.89695850609155;328.2444710300266;328.4375978319737;328.124005942033;326.0244649247;323.7230144226171;321.05638880806714;317.9475274347689;314.6203532623182;312.14528840758373;310.54938366272523;310.99570206615755;312.929890288763;315.80742644912294;317.39488772348994;318.50329583409143;318.4310060078705;317.8856517561287;316.96531903460357;315.92924183462867;314.74240221668555;312.9853574505764;309.26192132199344;303.62811317709406;294.04867481885645;284.04262596758673;276.5285743266833;272.41223716194435;272.27875550915763;274.3729233259077;277.01785877464397;278.91274882494776;280.48624742696455;281.61119934629244;282.7987649714698;283.93902648612556;283.94351958824814;281.9193653162037;276.56575914545346;267.49964014171746;256.8675460814607;247.3764522066983;239.64989262719968;235.28654120321417;233.28921372352195;232.4734389469294;235.54374537932836;239.65987788345473;245.9762092875611;251.82351425016117;257.4052610028804;261.19674815498377;264.5635487692837;267.05215579875346;268.679807915985;269.76803992028545;269.4192261374398;267.72176527170495;262.59259973411264;249.37952250840056;230.6882338818923;204.5951108517913;181.60395632858047;169.55686998357467;171.5647830880288;183.6476941993203;202.76144510952452;220.8611182772014;233.70076749245337;242.273578566573;247.68240772145333;249.39204376585982;250.16985262658318;249.197073348799;247.50958293358795;245.28615274401048;242.26449981793394;239.33200647876018;236.9482904424281;234.93156324618073;233.1866992304912;232.08705430680993;230.95404699123952;229.52398291004556;227.63024131481706;225.40530632128014;220.42123383028795;214.38866491171441;206.0373324996174;198.15117756604675;190.57731556230348;186.70638712174383;184.0647558637917;183.97465324960575;184.8937187491279;186.4323669051339;188.25068446496542;190.41438037212538;193.3430131836964;196.86051244151292;200.6987994847177;203.40859681641209;205.72541554249946;207.28569243822693;207.56462480734237;207.2048413860201;205.4393682411954;203.75956966678726;202.22244066872113;201.3995149652128;200.90783421436458;201.16305692112053;201.0749069498199;200.51485113679374;199.52490759340927;198.49616224376717;198.1021490039588;197.7009391393873;197.29175362106773;197.11187639764898;196.83835270890873;195.92194883184254;194.9249921345028;193.85798156383467;192.3391492501961;190.39356483806404;187.3114643515917;181.933654644655;175.04408153687353;167.25258862498026;159.8398350357139;153.31313765335022;148.17775613545885
2021006;313.5686008286994;339.2740131354063;352.78287361407234;362.30464924224907;368.69267651720315;375.62144510179996;382.1901057580751;386.6377212503655;389.48660279304477;390.59788060578563;390.0112976663229;388.507166972527;382.49217478185693;376.4984000466775;370.53682183481413;372.6989696272275;378.36238922865545;391.94284108362854;405.3033381099922;418.18379753503854;430.2970692600733;441.93951497239783;454.7296265106223;466.9342050017544;476.8721002405049;484.829508493149;491.06970988338105;493.9278674522675;496.316230649524;499.7044907200284;501.7250455480801;502.08012492130484;500.6213992585589;498.59530293450405;496.8513139246612;496.39505742357426;498.17114191150256;501.03388437260725;504.43005885898896;505.67990422824596;504.8535016841684;498.83950746343845;492.40134314994907;485.66278004053515;484.87289608999873;485.70099210755853;490.17785967595853;492.4679702181445;492.57241258167556;489.5663696695907;486.00575226608566;484.05074195125985;483.4586509500549;484.7872050638073;484.625198163719;483.74075894568676;477.3322120795243;471.1125424848395;465.275576186814;463.9082630384371;465.1023731615907;468.8088409146462;472.44575603219363;475.3885574171129;477.8328408646619;479.87242998398915;481.24973918544674;481.98656454004;480.0042373643105;478.00367860178073;475.9824822333396;475.18467904707666;474.83968753765424;475.60141878546;476.21439110550585;476.59195447464356;475.6275858552844;474.07023504861115;470.78040973097296;467.69460436552174;465.0700934320513;462.86465979835623;460.9233085023745;457.86655675746715;454.82681175599583;452.1723348861744;450.106542512068;448.552744304429;448.7126841054193;449.4069871958419;451.3113589188577;451.40273575579886;449.34805123664194;443.55099491952075;436.77167416407156;431.99197699689717;429.27923602169943;429.89733215617196;431.44102864841517;433.3972965703181;435.4046574575767;437.14438575423264;438.2884129887397;438.1936061387397;437.3379632528285;435.06255727785714;432.8553360281648;431.2080872358227;430.08344941715626;429.38697856137713;427.74258436348066;425.5612617243132;421.5254409683524;417.61697156844457;413.84517723711537;412.8107458807282;412.776439757076;415.1907971029022;417.51856994160863;419.7256583950143;420.081141645005;419.6290132889363;416.4270927493951;412.99820236585884;409.1588125032605;405.33460217106443;401.51788532103575;398.7600598740851;397.2538125183867;398.6610721332321;402.0332203597225;406.65115877284563;409.4771751474407;411.5942016926968;411.9348445798851;411.6393509305535;410.8396183400354;409.77363338361;408.5004186584835;406.50920244879893;401.8039227363858;394.4618988513399;382.0163701519563;368.92939453286266;358.5250360608029;352.40357527959935;351.3025959999522;353.553544435375;356.67794779150597;359.08557190625964;361.3126830223523;363.2878630209146;365.6580574337515;368.06862944477695;368.842181927387;366.53105792080623;359.15730838126575;345.9288004967224;330.2250061104097;316.065131805128;304.5686386783408;298.14855881526626;295.3023886123726;294.2409689948676;299.29734539732465;305.9530854800147;315.9698013740705;325.8206000414062;335.57745798852415;342.50040583296345;348.77192130899397;353.7045798428129;357.1194542350345;359.5833806955725;359.62278880466164;357.7917259340366;351.2744401254284;333.6289881626939;308.4423297831352;273.18423651377304;242.1242196603363;225.88853210126047;228.68395369148723;245.12138127656277;271.3561335019942;296.21385593021193;313.85418593276927;325.74714685159637;333.37827002016564;335.88723376598494;337.0080359113554;335.3921753492103;332.7828806398493;329.4286403925979;325.05329035333875;320.80435189076945;317.29666519254255;314.5072709873659;312.2499836486716;310.1662834829109;308.2642146045954;306.86527107347655;304.4204346536654;301.2285427705462;293.5160391990779;284.2994500267197;271.89444040913645;260.2155998977552;249.02426681782669;243.59320345017636;240.03125748518943;240.32659216704448;241.84671890292458;244.1188114452596;247.52838675847536;251.4913569875945;256.6167058487623;262.0088723725028;267.546389081544;272.4655382736344;276.83062000048557;280.1124017675356;281.4038619244323;281.70074706629646;279.729329037215;277.6753902872434;275.48403390877814;274.8557895920441;274.86520466976555;275.37938519730403;275.5711246112223;275.31972496704464;274.0134320233792;272.52396370516254;271.9617681718749;271.41483028878685;270.88480168456294;270.7436147240152;270.53544297880495;269.65393316597584;268.2150975448466;266.29157583271905;264.02845307723976;261.01089436173265;255.81032623160476;247.60627258174526;237.42437285137075;225.59134842826333;214.25962205138842;204.14056711837617;196.19791249737105
